"crn, julian, press, theta, sigma, temp, sal, oxy, xmiss, fluor, nit, "
"#, day, dbar, ITS-90, kg/m3, ITS-90, PSS-78, umol/kg, %, ug/l, umol/kg, "
"246, 8750,  156.0, 21.1345,  24.668, 21.1645, 35.2748,   209.6,  -9.000,  0.2608,   3.203,"
"246, 8750,  158.0, 21.1082,  24.678, 21.1387, 35.2782,   208.8,  -9.000,  0.2497,   3.350,"
"246, 8750,  160.0, 21.0538,  24.689, 21.0846, 35.2741,   208.4,  -9.000,  0.2377,   3.295,"
"246, 8750,  162.0, 20.9920,  24.700, 21.0230, 35.2655,   207.8,  -9.000,  0.2238,   3.185,"
"246, 8750,  164.0, 20.9441,  24.709, 20.9755, 35.2608,   207.4,  -9.000,  0.2208,   4.051,"
"246, 8750,  166.0, 20.9058,  24.719, 20.9376, 35.2600,   207.2,  -9.000,  0.2088,   3.908,"
"246, 8750,  168.0, 20.8467,  24.731, 20.8787, 35.2552,   207.0,  -9.000,  0.1923,   3.956,"
"246, 8750,  170.0, 20.8063,  24.741, 20.8387, 35.2542,   206.1,  -9.000,  0.1830,   3.596,"
"246, 8750,  172.0, 20.7467,  24.753, 20.7795, 35.2490,   205.7,  -9.000,  0.1780,   3.590,"
"246, 8750,  174.0, 20.6734,  24.767, 20.7065, 35.2411,   204.8,  -9.000,  0.1663,   3.728,"
"246, 8750,  176.0, 20.6174,  24.778, 20.6507, 35.2358,   204.4,  -9.000,  0.1545,   3.966,"
"246, 8750,  178.0, 20.5782,  24.787, 20.6119, 35.2334,   204.1,  -9.000,  0.1448,   3.413,"
"246, 8750,  180.0, 20.5241,  24.799, 20.5581, 35.2296,   203.8,  -9.000,  0.1385,   3.429,"
"246, 8750,  182.0, 20.4701,  24.809, 20.5044, 35.2244,   203.5,  -9.000,  0.1304,   3.583,"
"246, 8750,  184.0, 20.4244,  24.818, 20.4590, 35.2200,   202.8,  -9.000,  0.1208,   3.511,"
"246, 8750,  186.0, 20.3529,  24.831, 20.3878, 35.2116,   202.5,  -9.000,  0.1127,   3.799,"
"246, 8750,  188.0, 20.2883,  24.840, 20.3236, 35.2018,   202.1,  -9.000,  0.1078,   3.492,"
"246, 8750,  190.0, 20.2431,  24.848, 20.2786, 35.1956,   201.8,  -9.000,  0.1020,   3.298,"
"246, 8750,  192.0, 20.1912,  24.858, 20.2271, 35.1914,   201.6,  -9.000,  0.0973,   3.510,"
"246, 8750,  194.0, 20.1382,  24.868, 20.1743, 35.1856,   201.7,  -9.000,  0.0897,   3.438,"
"246, 8750,  196.0, 20.0820,  24.876, 20.1184, 35.1767,   201.5,  -9.000,  0.0857,   3.627,"
"246, 8750,  198.0, 20.0228,  24.885, 20.0595, 35.1678,   200.9,  -9.000,  0.0830,   3.364,"
"246, 8750,  200.0, 19.9373,  24.897, 19.9743, 35.1542,   200.8,  -9.000,  0.0781,   3.766,"
"247, 8773,    0.0, 25.6078,  23.219, 25.6078, 35.0821,    -9.0,  -9.000, -9.0000,  -9.000,"
"247, 8773,    2.0, 25.6125,  23.218, 25.6129, 35.0828,   207.0,  -9.000,  0.0475,  -9.000,"
"247, 8773,    4.0, 25.6129,  23.216, 25.6138, 35.0808,   206.9,  -9.000,  0.0483,  -9.000,"
"247, 8773,    6.0, 25.6115,  23.217, 25.6128, 35.0812,   206.6,  -9.000,  0.0528,  -9.000,"
"247, 8773,    8.0, 25.6128,  23.219, 25.6146, 35.0843,   206.7,  -9.000,  0.0467,  -9.000,"
"247, 8773,   10.0, 25.6101,  23.219, 25.6123, 35.0836,   206.9,  -9.000,  0.0508,  -9.000,"
"247, 8773,   12.0, 25.6059,  23.221, 25.6086, 35.0839,   207.2,  -9.000,  0.0477,  -9.000,"
"247, 8773,   14.0, 25.6011,  23.222, 25.6042, 35.0834,   207.1,  -9.000,  0.0477,  -9.000,"
"247, 8773,   16.0, 25.5908,  23.228, 25.5944, 35.0867,   207.3,  -9.000,  0.0486,  -9.000,"
"247, 8773,   18.0, 25.5774,  23.233, 25.5814, 35.0876,   207.5,  -9.000,  0.0540,  -9.000,"
"247, 8773,   20.0, 25.5714,  23.235, 25.5758, 35.0879,   207.8,  -9.000,  0.0554,  -9.000,"
"247, 8773,   22.0, 25.5673,  23.236, 25.5722, 35.0881,   207.5,  -9.000,  0.0580,  -9.000,"
"247, 8773,   24.0, 25.5629,  23.237, 25.5682, 35.0881,   208.0,  -9.000,  0.0604,  -9.000,"
"247, 8773,   26.0, 25.5596,  23.239, 25.5653, 35.0885,   207.6,  -9.000,  0.0620,  -9.000,"
"247, 8773,   28.0, 25.5519,  23.241, 25.5581, 35.0892,   207.6,  -9.000,  0.0657,  -9.000,"
"247, 8773,   30.0, 25.5429,  23.245, 25.5495, 35.0909,   207.7,  -9.000,  0.0696,  -9.000,"
"247, 8773,   32.0, 25.5362,  23.248, 25.5433, 35.0920,   208.2,  -9.000,  0.0724,  -9.000,"
"247, 8773,   34.0, 25.5259,  23.252, 25.5334, 35.0927,   208.4,  -9.000,  0.0835,  -9.000,"
"247, 8773,   36.0, 25.5143,  23.257, 25.5223, 35.0940,   208.0,  -9.000,  0.0808,  -9.000,"
"247, 8773,   38.0, 25.5032,  23.262, 25.5115, 35.0962,   208.5,  -9.000,  0.0859,  -9.000,"
"247, 8773,   40.0, 25.4899,  23.269, 25.4987, 35.1007,   209.2,  -9.000,  0.0947,  -9.000,"
"247, 8773,   42.0, 25.4764,  23.279, 25.4856, 35.1074,   209.8,  -9.000,  0.0961,  -9.000,"
"247, 8773,   44.0, 25.4610,  23.290, 25.4706, 35.1161,   210.4,  -9.000,  0.1026,  -9.000,"
"247, 8773,   46.0, 25.4501,  23.298, 25.4602, 35.1228,   211.2,  -9.000,  0.1054,  -9.000,"
"247, 8773,   48.0, 25.4386,  23.305, 25.4491, 35.1265,   210.9,  -9.000,  0.1147,  -9.000,"
"247, 8773,   50.0, 25.4194,  23.314, 25.4304, 35.1318,   210.9,  -9.000,  0.1157,  -9.000,"
"247, 8773,   52.0, 25.3867,  23.329, 25.3982, 35.1384,   210.8,  -9.000,  0.1252,  -9.000,"
"247, 8773,   54.0, 25.3531,  23.342, 25.3649, 35.1414,   211.5,  -9.000,  0.1305,  -9.000,"
"247, 8773,   56.0, 25.3195,  23.358, 25.3318, 35.1496,   212.2,  -9.000,  0.1375,  -9.000,"
"247, 8773,   58.0, 25.2688,  23.384, 25.2815, 35.1630,   212.5,  -9.000,  0.1431,  -9.000,"
"247, 8773,   60.0, 25.2110,  23.413, 25.2241, 35.1783,   212.7,  -9.000,  0.1558,  -9.000,"
"247, 8773,   62.0, 25.1355,  23.450, 25.1490, 35.1959,   213.3,  -9.000,  0.1604,  -9.000,"
"247, 8773,   64.0, 25.0599,  23.485, 25.0738, 35.2126,   213.3,  -9.000,  0.1675,  -9.000,"
"247, 8773,   66.0, 24.9794,  23.523, 24.9937, 35.2293,   213.7,  -9.000,  0.1795,  -9.000,"
"247, 8773,   68.0, 24.8814,  23.565, 24.8961, 35.2462,   214.3,  -9.000,  0.1866,  -9.000,"
"247, 8773,   70.0, 24.7183,  23.624, 24.7334, 35.2584,   216.9,  -9.000,  0.1978,  -9.000,"
"247, 8773,   72.0, 24.5300,  23.688, 24.5455, 35.2684,   220.4,  -9.000,  0.2000,  -9.000,"
"247, 8773,   74.0, 24.3410,  23.749, 24.3567, 35.2743,   221.8,  -9.000,  0.2190,  -9.000,"
"247, 8773,   76.0, 24.1507,  23.801, 24.1667, 35.2671,   222.4,  -9.000,  0.2246,  -9.000,"
"247, 8773,   78.0, 24.0142,  23.840, 24.0306, 35.2650,   222.4,  -9.000,  0.2267,  -9.000,"
"247, 8773,   80.0, 23.8755,  23.887, 23.8923, 35.2740,   223.5,  -9.000,  0.2350,  -9.000,"
"247, 8773,   82.0, 23.6969,  23.941, 23.7141, 35.2746,   224.2,  -9.000,  0.2425,  -9.000,"
"247, 8773,   84.0, 23.5075,  23.997, 23.5249, 35.2763,   224.8,  -9.000,  0.2497,  -9.000,"
"247, 8773,   86.0, 23.3502,  24.044, 23.3680, 35.2777,   225.6,  -9.000,  0.2523,  -9.000,"
"247, 8773,   88.0, 23.1874,  24.091, 23.2055, 35.2766,   225.8,  -9.000,  0.2599,  -9.000,"
"247, 8773,   90.0, 23.0442,  24.131, 23.0626, 35.2744,   224.9,  -9.000,  0.2764,  -9.000,"
"247, 8773,   92.0, 22.8937,  24.171, 22.9124, 35.2711,   224.3,  -9.000,  0.2854,  -9.000,"
"247, 8773,   94.0, 22.7690,  24.205, 22.7881, 35.2679,   223.9,  -9.000,  0.2993,  -9.000,"
"247, 8773,   96.0, 22.6734,  24.236, 22.6928, 35.2725,   222.9,  -9.000,  0.3121,  -9.000,"
"247, 8773,   98.0, 22.5874,  24.266, 22.6072, 35.2800,   222.6,  -9.000,  0.3413,  -9.000,"
"247, 8773,  100.0, 22.5222,  24.287, 22.5423, 35.2831,   221.8,  -9.000,  0.3444,  -9.000,"
"247, 8773,  102.0, 22.4423,  24.312, 22.4628, 35.2861,   220.7,  -9.000,  0.3582,  -9.000,"
"247, 8773,  104.0, 22.3876,  24.329, 22.4084, 35.2880,   219.8,  -9.000,  0.3661,  -9.000,"
"247, 8773,  106.0, 22.3263,  24.351, 22.3475, 35.2941,   219.9,  -9.000,  0.3747,  -9.000,"
"247, 8773,  108.0, 22.2626,  24.372, 22.2842, 35.2977,   219.3,  -9.000,  0.3913,  -9.000,"
"247, 8773,  110.0, 22.1979,  24.391, 22.2198, 35.2995,   218.3,  -9.000,  0.4175,  -9.000,"
"247, 8773,  112.0, 22.1304,  24.412, 22.1527, 35.3012,   217.7,  -9.000,  0.4299,  -9.000,"
"247, 8773,  114.0, 22.0836,  24.426, 22.1062, 35.3027,   217.1,  -9.000,  0.4496,  -9.000,"
"247, 8773,  116.0, 22.0297,  24.444, 22.0528, 35.3061,   216.7,  -9.000,  0.4693,  -9.000,"
"247, 8773,  118.0, 21.9768,  24.459, 22.0002, 35.3065,   216.4,  -9.000,  0.4555,  -9.000,"
"247, 8773,  120.0, 21.9183,  24.476, 21.9420, 35.3081,   215.8,  -9.000,  0.4706,  -9.000,"
"247, 8773,  122.0, 21.8654,  24.492, 21.8894, 35.3095,   215.4,  -9.000,  0.4515,  -9.000,"
"247, 8773,  124.0, 21.8188,  24.506, 21.8432, 35.3103,   215.5,  -9.000,  0.4544,  -9.000,"
"247, 8773,  126.0, 21.7790,  24.519, 21.8038, 35.3130,   215.7,  -9.000,  0.4482,  -9.000,"
"247, 8773,  128.0, 21.7391,  24.532, 21.7642, 35.3159,   215.8,  -9.000,  0.4526,  -9.000,"
"247, 8773,  130.0, 21.7018,  24.545, 21.7273, 35.3188,   216.0,  -9.000,  0.4218,  -9.000,"
"247, 8773,  132.0, 21.6635,  24.557, 21.6894, 35.3208,   216.1,  -9.000,  0.4105,  -9.000,"
"247, 8773,  134.0, 21.6192,  24.571, 21.6455, 35.3225,   215.7,  -9.000,  0.4001,  -9.000,"
"247, 8773,  136.0, 21.5835,  24.581, 21.6101, 35.3227,   214.4,  -9.000,  0.3835,  -9.000,"
"247, 8773,  138.0, 21.5357,  24.596, 21.5626, 35.3254,   212.6,  -9.000,  0.3656,  -9.000,"
"247, 8773,  140.0, 21.5028,  24.605, 21.5301, 35.3257,   211.7,  -9.000,  0.3415,  -9.000,"
"247, 8773,  142.0, 21.4709,  24.614, 21.4986, 35.3254,   211.4,  -9.000,  0.3352,  -9.000,"
"247, 8773,  144.0, 21.4321,  24.623, 21.4601, 35.3234,   211.1,  -9.000,  0.3039,  -9.000,"
"247, 8773,  146.0, 21.3952,  24.632, 21.4236, 35.3220,   211.0,  -9.000,  0.3031,  -9.000,"
"247, 8773,  148.0, 21.3567,  24.641, 21.3854, 35.3201,   210.1,  -9.000,  0.2777,  -9.000,"
"247, 8773,  150.0, 21.3157,  24.650, 21.3448, 35.3167,   210.2,  -9.000,  0.2659,  -9.000,"
"247, 8773,  152.0, 21.2801,  24.659, 21.3095, 35.3154,   210.2,  -9.000,  0.2463,  -9.000,"
"247, 8773,  154.0, 21.2438,  24.668, 21.2736, 35.3139,   209.7,  -9.000,  0.2364,  -9.000,"
"247, 8773,  156.0, 21.1974,  24.678, 21.2276, 35.3112,   208.4,  -9.000,  0.2229,  -9.000,"
"247, 8773,  158.0, 21.1521,  24.687, 21.1825, 35.3067,   207.1,  -9.000,  0.2048,  -9.000,"
"247, 8773,  160.0, 21.0970,  24.698, 21.1278, 35.3009,   205.8,  -9.000,  0.1981,  -9.000,"
"247, 8773,  162.0, 21.0351,  24.709, 21.0662, 35.2937,   204.3,  -9.000,  0.1866,  -9.000,"
"247, 8773,  164.0, 20.9829,  24.719, 21.0143, 35.2874,   203.2,  -9.000,  0.1631,  -9.000,"
"247, 8773,  166.0, 20.9465,  24.726, 20.9783, 35.2838,   202.8,  -9.000,  0.1574,  -9.000,"
"247, 8773,  168.0, 20.9105,  24.733, 20.9426, 35.2796,   202.9,  -9.000,  0.1524,  -9.000,"
"247, 8773,  170.0, 20.8651,  24.741, 20.8976, 35.2746,   203.9,  -9.000,  0.1356,  -9.000,"
"247, 8773,  172.0, 20.8157,  24.751, 20.8485, 35.2701,   204.1,  -9.000,  0.1245,   2.540,"
"247, 8773,  174.0, 20.7674,  24.759, 20.8005, 35.2637,   203.5,  -9.000,  0.1203,   2.256,"
"247, 8773,  176.0, 20.7087,  24.769, 20.7421, 35.2554,   202.6,  -9.000,  0.1129,   2.505,"
"247, 8773,  178.0, 20.6476,  24.779, 20.6813, 35.2468,   202.1,  -9.000,  0.0990,   2.400,"
"247, 8773,  180.0, 20.5868,  24.787, 20.6208, 35.2369,   201.4,  -9.000,  0.0940,   2.440,"
"247, 8773,  182.0, 20.5245,  24.797, 20.5589, 35.2271,   200.9,  -9.000,  0.0871,   2.355,"
"247, 8773,  184.0, 20.4566,  24.808, 20.4912, 35.2174,   200.8,  -9.000,  0.0800,   2.337,"
"247, 8773,  186.0, 20.3710,  24.820, 20.4059, 35.2044,   200.5,  -9.000,  0.0710,   2.487,"
"247, 8773,  188.0, 20.3069,  24.829, 20.3422, 35.1939,   199.8,  -9.000,  0.0656,   2.540,"
"247, 8773,  190.0, 20.2326,  24.840, 20.2681, 35.1819,   199.1,  -9.000,  0.0581,   2.470,"
"247, 8773,  192.0, 20.1512,  24.852, 20.1869, 35.1686,   199.0,  -9.000,  0.0534,   2.763,"
"247, 8773,  194.0, 20.0456,  24.866, 20.0816, 35.1507,   199.1,  -9.000,  0.0476,   2.274,"
"247, 8773,  196.0, 19.9637,  24.876, 20.0000, 35.1361,   199.2,  -9.000,  0.0444,   2.800,"
"247, 8773,  198.0, 19.8974,  24.884, 19.9339, 35.1238,   198.6,  -9.000,  0.0401,   2.789,"
"247, 8773,  200.0, 19.8099,  24.896, 19.8467, 35.1083,   198.3,  -9.000,  0.0389,   2.801,"
"248, 8830,    0.0, 24.7955,  23.654, 24.7955, 35.3297,   207.8,  -9.000, -9.0000,   1.469,"
"248, 8830,    2.0, 24.8495,  23.652, 24.8499, 35.3481,   207.8,  -9.000,  0.1808,   1.174,"
"248, 8830,    4.0, 24.8459,  23.650, 24.8468, 35.3444,   207.8,  -9.000,  0.1664,   1.371,"
"248, 8830,    6.0, 24.8448,  23.658, 24.8461, 35.3542,   207.6,  -9.000,  0.1672,   1.199,"
"248, 8830,    8.0, 24.8462,  23.658, 24.8479, 35.3554,   207.1,  -9.000,  0.1648,   1.135,"
"248, 8830,   10.0, 24.8398,  23.656, 24.8420, 35.3501,   207.7,  -9.000,  0.1707,   1.311,"
"248, 8830,   12.0, 24.8382,  23.660, 24.8408, 35.3540,   207.7,  -9.000,  0.1663,   1.199,"
"248, 8830,   14.0, 24.8342,  23.659, 24.8372, 35.3516,   207.8,  -9.000,  0.1688,   1.076,"
"248, 8830,   16.0, 24.8307,  23.660, 24.8342, 35.3517,   207.5,  -9.000,  0.1745,   0.839,"
"248, 8830,   18.0, 24.8245,  23.662, 24.8284, 35.3514,   207.8,  -9.000,  0.1773,   0.932,"
"248, 8830,   20.0, 24.8241,  23.662, 24.8285, 35.3518,   207.5,  -9.000,  0.1711,   1.265,"
"248, 8830,   22.0, 24.8238,  23.663, 24.8286, 35.3524,   207.4,  -9.000,  0.1743,   1.178,"
"248, 8830,   24.0, 24.8225,  23.663, 24.8277, 35.3522,   207.6,  -9.000,  0.1762,   1.197,"
"248, 8830,   26.0, 24.8201,  23.664, 24.8257, 35.3524,   207.8,  -9.000,  0.1832,   1.145,"
"248, 8830,   28.0, 24.8207,  23.664, 24.8268, 35.3531,   207.7,  -9.000,  0.1789,   1.244,"
"248, 8830,   30.0, 24.8216,  23.664, 24.8280, 35.3533,   207.8,  -9.000,  0.1833,   1.138,"
"248, 8830,   32.0, 24.8220,  23.665, 24.8289, 35.3538,   207.7,  -9.000,  0.1872,   0.989,"
"248, 8830,   34.0, 24.8221,  23.665, 24.8294, 35.3541,   207.7,  -9.000,  0.1860,   1.065,"
"248, 8830,   36.0, 24.8229,  23.665, 24.8307, 35.3548,   207.4,  -9.000,  0.2158,   1.141,"
"248, 8830,   38.0, 24.8229,  23.665, 24.8312, 35.3551,   207.6,  -9.000,  0.1906,   1.074,"
"248, 8830,   40.0, 24.8231,  23.666, 24.8317, 35.3557,   207.8,  -9.000,  0.1931,   0.888,"
"248, 8830,   42.0, 24.8253,  23.666, 24.8344, 35.3573,   207.9,  -9.000,  0.1948,   1.162,"
"248, 8830,   44.0, 24.8262,  23.667, 24.8357, 35.3584,   207.8,  -9.000,  0.1926,   1.053,"
"248, 8830,   46.0, 24.8265,  23.667, 24.8364, 35.3589,   207.9,  -9.000,  0.1956,   1.230,"
"248, 8830,   48.0, 24.8265,  23.668, 24.8368, 35.3595,   207.6,  -9.000,  0.1918,   1.158,"
"248, 8830,   50.0, 24.8269,  23.668, 24.8377, 35.3600,   207.5,  -9.000,  0.1981,   1.533,"
"248, 8830,   52.0, 24.8264,  23.668, 24.8376, 35.3598,   207.7,  -9.000,  0.1977,   1.139,"
"248, 8830,   54.0, 24.8268,  23.668, 24.8385, 35.3605,   207.4,  -9.000,  0.1984,   1.078,"
"248, 8830,   56.0, 24.8271,  23.668, 24.8392, 35.3607,   207.8,  -9.000,  0.2039,   1.207,"
"248, 8830,   58.0, 24.8259,  23.668, 24.8385, 35.3605,   207.7,  -9.000,  0.2043,   1.362,"
"248, 8830,   60.0, 24.8263,  23.669, 24.8392, 35.3607,   207.6,  -9.000,  0.2108,   0.981,"
"248, 8830,   62.0, 24.8266,  23.669, 24.8400, 35.3612,   207.5,  -9.000,  0.2122,   1.469,"
"248, 8830,   64.0, 24.8269,  23.669, 24.8407, 35.3616,   207.5,  -9.000,  0.2145,   1.383,"
"248, 8830,   66.0, 24.8268,  23.669, 24.8410, 35.3621,   207.5,  -9.000,  0.2201,   1.358,"
"248, 8830,   68.0, 24.8188,  23.671, 24.8335, 35.3615,   207.8,  -9.000,  0.2215,   1.227,"
"248, 8830,   70.0, 24.8052,  23.675, 24.8203, 35.3607,   208.3,  -9.000,  0.2282,   1.150,"
"248, 8830,   72.0, 24.7791,  23.682, 24.7947, 35.3598,   208.8,  -9.000,  0.2321,   1.124,"
"248, 8830,   74.0, 24.7538,  23.689, 24.7697, 35.3595,   208.9,  -9.000,  0.2438,   1.033,"
"248, 8830,   76.0, 24.7443,  23.693, 24.7607, 35.3605,   209.5,  -9.000,  0.2569,   1.359,"
"248, 8830,   78.0, 24.7252,  23.700, 24.7420, 35.3614,   209.5,  -9.000,  0.2497,   0.857,"
"248, 8830,   80.0, 24.6715,  23.715, 24.6887, 35.3599,   209.1,  -9.000,  0.2686,   1.011,"
"248, 8830,   82.0, 24.6444,  23.724, 24.6621, 35.3610,   209.3,  -9.000,  0.2868,   1.049,"
"248, 8830,   84.0, 24.5556,  23.748, 24.5736, 35.3575,   209.4,  -9.000,  0.2977,   1.047,"
"248, 8830,   86.0, 24.4518,  23.777, 24.4702, 35.3548,   209.9,  -9.000,  0.3140,   0.813,"
"248, 8830,   88.0, 24.3596,  23.801, 24.3784, 35.3501,   209.7,  -9.000,  0.3490,   1.047,"
"248, 8830,   90.0, 24.2556,  23.828, 24.2747, 35.3454,   209.6,  -9.000,  0.3512,   1.131,"
"248, 8830,   92.0, 24.1249,  23.864, 24.1443, 35.3409,   210.2,  -9.000,  0.3684,   1.054,"
"248, 8830,   94.0, 24.0140,  23.898, 24.0338, 35.3424,   209.9,  -9.000,  0.3820,   1.003,"
"248, 8830,   96.0, 23.8467,  23.943, 23.8668, 35.3368,   210.3,  -9.000,  0.4429,   0.996,"
"248, 8830,   98.0, 23.7156,  23.978, 23.7361, 35.3315,   210.6,  -9.000,  0.4468,   1.130,"
"248, 8830,  100.0, 23.5379,  24.025, 23.5587, 35.3251,   210.7,  -9.000,  0.4474,   0.740,"
"248, 8830,  102.0, 23.3915,  24.064, 23.4126, 35.3193,   211.3,  -9.000,  0.4897,   0.922,"
"248, 8830,  104.0, 23.2734,  24.096, 23.2948, 35.3161,   212.0,  -9.000,  0.5097,   0.843,"
"248, 8830,  106.0, 23.1072,  24.141, 23.1289, 35.3125,   212.3,  -9.000,  0.5078,   1.175,"
"248, 8830,  108.0, 22.9242,  24.191, 22.9462, 35.3082,   212.6,  -9.000,  0.5444,   0.914,"
"248, 8830,  110.0, 22.8308,  24.216, 22.8532, 35.3065,   213.1,  -9.000,  0.5493,   0.998,"
"248, 8830,  112.0, 22.7287,  24.245, 22.7514, 35.3053,   212.6,  -9.000,  0.5391,   0.975,"
"248, 8830,  114.0, 22.5847,  24.284, 22.6077, 35.3030,   211.3,  -9.000,  0.5696,   0.972,"
"248, 8830,  116.0, 22.4757,  24.315, 22.4990, 35.3029,   209.9,  -9.000,  0.5242,   0.922,"
"248, 8830,  118.0, 22.3491,  24.350, 22.3727, 35.3016,   209.2,  -9.000,  0.5449,   0.916,"
"248, 8830,  120.0, 22.2426,  24.379, 22.2666, 35.2995,   208.9,  -9.000,  0.5110,   1.281,"
"248, 8830,  122.0, 22.1658,  24.400, 22.1901, 35.2989,   208.7,  -9.000,  0.5128,   1.339,"
"248, 8830,  124.0, 22.0853,  24.419, 22.1099, 35.2950,   208.1,  -9.000,  0.4756,   1.121,"
"248, 8830,  126.0, 22.0238,  24.438, 22.0487, 35.2963,   207.6,  -9.000,  0.4510,   1.203,"
"248, 8830,  128.0, 21.9078,  24.467, 21.9331, 35.2916,   207.1,  -9.000,  0.4465,   1.258,"
"248, 8830,  130.0, 21.8057,  24.492, 21.8313, 35.2873,   206.8,  -9.000,  0.3803,   1.425,"
"248, 8830,  132.0, 21.7408,  24.506, 21.7667, 35.2823,   206.1,  -9.000,  0.3766,   1.370,"
"248, 8830,  134.0, 21.6851,  24.520, 21.7114, 35.2805,   205.5,  -9.000,  0.3472,   1.108,"
"248, 8830,  136.0, 21.5909,  24.543, 21.6175, 35.2757,   204.4,  -9.000,  0.3407,   1.466,"
"248, 8830,  138.0, 21.5247,  24.558, 21.5517, 35.2722,   204.1,  -9.000,  0.3140,   1.339,"
"248, 8830,  140.0, 21.4523,  24.576, 21.4795, 35.2682,   203.7,  -9.000,  0.3028,   1.582,"
"248, 8830,  142.0, 21.3764,  24.592, 21.4040, 35.2626,   203.3,  -9.000,  0.2694,   1.450,"
"248, 8830,  144.0, 21.3057,  24.608, 21.3336, 35.2573,   203.1,  -9.000,  0.2522,   1.612,"
"248, 8830,  146.0, 21.2373,  24.622, 21.2655, 35.2510,   202.8,  -9.000,  0.2247,   2.096,"
"248, 8830,  148.0, 21.1567,  24.638, 21.1852, 35.2434,   202.7,  -9.000,  0.2105,   1.772,"
"248, 8830,  150.0, 21.0670,  24.656, 21.0959, 35.2352,   202.4,  -9.000,  0.2004,   1.500,"
"248, 8830,  152.0, 20.9826,  24.673, 21.0117, 35.2272,   201.6,  -9.000,  0.1807,   1.921,"
"248, 8830,  154.0, 20.9116,  24.685, 20.9410, 35.2171,   200.7,  -9.000,  0.1743,   2.196,"
"248, 8830,  156.0, 20.8477,  24.695, 20.8775, 35.2087,   200.1,  -9.000,  0.1626,   1.786,"
"248, 8830,  158.0, 20.7059,  24.725, 20.7359, 35.1972,   199.7,  -9.000,  0.1455,   1.476,"
"248, 8830,  160.0, 20.6366,  24.738, 20.6669, 35.1899,   199.2,  -9.000,  0.1365,   2.070,"
"248, 8830,  162.0, 20.5694,  24.750, 20.6000, 35.1821,   199.1,  -9.000,  0.1275,   2.366,"
"248, 8830,  164.0, 20.4790,  24.762, 20.5099, 35.1656,   199.1,  -9.000,  0.1208,   2.400,"
"248, 8830,  166.0, 20.3697,  24.786, 20.4009, 35.1591,   198.1,  -9.000,  0.1170,   2.252,"
"248, 8830,  168.0, 20.2265,  24.811, 20.2578, 35.1411,   197.8,  -9.000,  0.0923,   2.333,"
"248, 8830,  170.0, 20.1895,  24.817, 20.2212, 35.1370,   197.6,  -9.000,  0.0949,   2.543,"
"248, 8830,  172.0, 20.0994,  24.832, 20.1314, 35.1249,   197.3,  -9.000,  0.0886,   2.425,"
"248, 8830,  174.0, 20.0133,  24.846, 20.0456, 35.1130,   197.2,  -9.000,  0.0879,   2.264,"
"248, 8830,  176.0, 19.9227,  24.861, 19.9552, 35.1017,   197.1,  -9.000,  0.0809,   2.474,"
"248, 8830,  178.0, 19.8477,  24.871, 19.8804, 35.0885,   196.8,  -9.000,  0.0780,   2.479,"
"248, 8830,  180.0, 19.7237,  24.893, 19.7567, 35.0748,   197.1,  -9.000,  0.0761,   2.519,"
"248, 8830,  182.0, 19.6508,  24.911, 19.6841, 35.0735,   197.1,  -9.000,  0.0733,   2.671,"
"248, 8830,  184.0, 19.5431,  24.921, 19.5767, 35.0505,   197.4,  -9.000,  0.0709,   2.439,"
"248, 8830,  186.0, 19.4230,  24.940, 19.4568, 35.0343,   196.7,  -9.000,  0.0685,   2.634,"
"248, 8830,  188.0, 19.2923,  24.960, 19.3262, 35.0165,   196.7,  -9.000,  0.0622,   2.643,"
"248, 8830,  190.0, 19.1697,  24.978, 19.2038, 34.9988,   196.6,  -9.000,  0.0615,   2.490,"
"248, 8830,  192.0, 19.0710,  24.998, 19.1054, 34.9917,   196.2,  -9.000,  0.0579,   2.698,"
"248, 8830,  194.0, 18.9740,  25.005, 19.0086, 34.9686,   195.8,  -9.000,  0.0571,   3.074,"
"248, 8830,  196.0, 18.8560,  25.022, 18.8908, 34.9513,   196.3,  -9.000,  0.0560,   3.291,"
"248, 8830,  198.0, 18.6925,  25.046, 18.7274, 34.9289,   196.2,  -9.000,  0.0548,   3.536,"
"248, 8830,  200.0, 18.5449,  25.068, 18.5800, 34.9088,   196.2,  -9.000,  0.0532,   3.445,"
"249, 8901,    0.0, 23.0993,  24.139, 23.0993, 35.3064,    -9.0,  -9.000, -9.0000,   1.814,"
"249, 8901,    2.0, 23.1492,  24.151, 23.1496, 35.3421,   213.8,  -9.000,  0.1517,   1.173,"
"249, 8901,    4.0, 23.1520,  24.156, 23.1529, 35.3494,   214.4,  -9.000,  0.1427,   0.709,"
"249, 8901,    6.0, 23.1521,  24.157, 23.1533, 35.3499,   214.3,  -9.000,  0.1281,   0.863,"
"249, 8901,    8.0, 23.1516,  24.157, 23.1533, 35.3499,   214.1,  -9.000,  0.1333,   0.917,"
"249, 8901,   10.0, 23.1512,  24.157, 23.1532, 35.3498,   213.9,  -9.000,  0.1343,   0.839,"
"249, 8901,   12.0, 23.1513,  24.158, 23.1538, 35.3519,   214.0,  -9.000,  0.1357,   0.642,"
"249, 8901,   14.0, 23.1503,  24.157, 23.1532, 35.3497,   214.0,  -9.000,  0.1385,   0.754,"
"249, 8901,   16.0, 23.1501,  24.157, 23.1534, 35.3496,   214.2,  -9.000,  0.1378,   0.666,"
